Years,Country,Happiness Rank,Happiness Score,Economy (GDP per Capita),Social support,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Democracy index (EIU),Electoral pluralism index (EIU),Government index (EIU),Political participation index(EIU),Political culture index (EIU),Civil liberties index (EIU),Population,Total CO2 ,CO2 relative growth,CO2 absolute Growth,CO2 per capita,Cumulative CO2 (metric tons),Peace index
2017,Uruguay,28,"6,453999996","1,217559695","1,412227869","0,719216824","0,579392254","0,178061873","0,175096929","81,2",100,"89,3","44,4",75,"97,1",3436646,"6,174","-5,391","-0,352","1,796","352,149","1,703"
2017,Uruguay,28,"6,453999996","1,217559695","1,412227869","0,719216824","0,579392254","0,178061873","0,175096929","81,2",100,"89,3","44,4",75,"97,1",3436646,"6,174","-5,391","-0,352","1,796","352,149","1,754"
2017,Uruguay,28,"6,453999996","1,217559695","1,412227869","0,719216824","0,579392254","0,178061873","0,175096929","81,2",100,"89,3","44,4",75,"97,1",3436646,"6,174","-5,391","-0,352","1,796","352,149","1,711"
2017,Guatemala,29,"6,453999996","0,872001946","1,255585194","0,540239990","0,531310618","0,077223279","0,283488393","58,6","79,2","57,1","38,9",50,"67,6",16087418,"17,214","5,12","0,838","1,018","383,981","2,229"
2017,Guatemala,29,"6,453999996","0,872001946","1,255585194","0,540239990","0,531310618","0,077223279","0,283488393","58,6","79,2","57,1","38,9",50,"67,6",16087418,"17,214","5,12","0,838","1,018","383,981","2,276"
2017,Guatemala,29,"6,453999996","0,872001946","1,255585194","0,540239990","0,531310618","0,077223279","0,283488393","58,6","79,2","57,1","38,9",50,"67,6",16087418,"17,214","5,12","0,838","1,018","383,981","2,243"
2017,Guatemala,29,"6,453999996","0,872001946","1,255585194","0,540239990","0,531310618","0,077223279","0,283488393","58,6","79,2","57,1","38,9",50,"67,6",16087418,"17,214","5,12","0,838","1,018","383,981","2,21"
2017,Guatemala,29,"6,453999996","0,872001946","1,255585194","0,540239990","0,531310618","0,077223279","0,283488393","58,6","79,2","57,1","38,9",50,"67,6",16087418,"17,214","5,12","0,838","1,018","383,981","2,264"
2017,Panama,30,"6,452000141","1,233748436","1,373192549","0,706156135","0,550026834","0,070983924","0,210556939","70,8","95,8","67,9","61,1",50,"79,4",4106771,"11,962","14,323","1,499","2,912","276,183","1,948"
2017,Panama,30,"6,452000141","1,233748436","1,373192549","0,706156135","0,550026834","0,070983924","0,210556939","70,8","95,8","67,9","61,1",50,"79,4",4106771,"11,962","14,323","1,499","2,912","276,183","1,831"
2017,Panama,30,"6,452000141","1,233748436","1,373192549","0,706156135","0,550026834","0,070983924","0,210556939","70,8","95,8","67,9","61,1",50,"79,4",4106771,"11,962","14,323","1,499","2,912","276,183","1,822"
2017,Panama,30,"6,452000141","1,233748436","1,373192549","0,706156135","0,550026834","0,070983924","0,210556939","70,8","95,8","67,9","61,1",50,"79,4",4106771,"11,962","14,323","1,499","2,912","276,183","1,824"
2017,Panama,30,"6,452000141","1,233748436","1,373192549","0,706156135","0,550026834","0,070983924","0,210556939","70,8","95,8","67,9","61,1",50,"79,4",4106771,"11,962","14,323","1,499","2,912","276,183","1,804"
2017,France,31,"6,441999912","1,430923462","1,387776852","0,844465852","0,470222116","0,172502428","0,129762307",78,"95,8",75,"77,8","56,3","85,3",66864379,"345,921","1,436","4,896","5,335","37602,866","1,816"
2017,France,31,"6,441999912","1,430923462","1,387776852","0,844465852","0,470222116","0,172502428","0,129762307",78,"95,8",75,"77,8","56,3","85,3",66864379,"345,921","1,436","4,896","5,335","37602,866","1,873"
2017,France,31,"6,441999912","1,430923462","1,387776852","0,844465852","0,470222116","0,172502428","0,129762307",78,"95,8",75,"77,8","56,3","85,3",66864379,"345,921","1,436","4,896","5,335","37602,866","1,869"
2017,France,31,"6,441999912","1,430923462","1,387776852","0,844465852","0,470222116","0,172502428","0,129762307",78,"95,8",75,"77,8","56,3","85,3",66864379,"345,921","1,436","4,896","5,335","37602,866","1,887"
2017,France,31,"6,441999912","1,430923462","1,387776852","0,844465852","0,470222116","0,172502428","0,129762307",78,"95,8",75,"77,8","56,3","85,3",66864379,"345,921","1,436","4,896","5,335","37602,866","1,892"
2017,Thailand,32,"6,423999786","1,127868772","1,425792456","0,647239029","0,580200732","0,031612735","0,572123110","46,3",30,"42,9",50,50,"58,8",69209858,"286,336","1,644","4,631","4,137","6571,237","2,43"
2017,Thailand,32,"6,423999786","1,127868772","1,425792456","0,647239029","0,580200732","0,031612735","0,572123110","46,3",30,"42,9",50,50,"58,8",69209858,"286,336","1,644","4,631","4,137","6571,237","2,304"
2017,Thailand,32,"6,423999786","1,127868772","1,425792456","0,647239029","0,580200732","0,031612735","0,572123110","46,3",30,"42,9",50,50,"58,8",69209858,"286,336","1,644","4,631","4,137","6571,237","2,285"
2017,Thailand,32,"6,423999786","1,127868772","1,425792456","0,647239029","0,580200732","0,031612735","0,572123110","46,3",30,"42,9",50,50,"58,8",69209858,"286,336","1,644","4,631","4,137","6571,237","2,266"
2017,Thailand,32,"6,423999786","1,127868772","1,425792456","0,647239029","0,580200732","0,031612735","0,572123110","46,3",30,"42,9",50,50,"58,8",69209858,"286,336","1,644","4,631","4,137","6571,237","2,278"
2017,Spain,34,"6,402999878","1,384397864","1,532090902","0,888960600","0,408781230","0,070914097","0,190133572","80,8","91,7","71,4","77,8",75,"88,2",46593236,"274,671","5,335","13,912","5,888","14121,139","1,556"
2017,Spain,34,"6,402999878","1,384397864","1,532090902","0,888960600","0,408781230","0,070914097","0,190133572","80,8","91,7","71,4","77,8",75,"88,2",46593236,"274,671","5,335","13,912","5,888","14121,139","1,582"
2017,Spain,34,"6,402999878","1,384397864","1,532090902","0,888960600","0,408781230","0,070914097","0,190133572","80,8","91,7","71,4","77,8",75,"88,2",46593236,"274,671","5,335","13,912","5,888","14121,139","1,552"
2017,Spain,34,"6,402999878","1,384397864","1,532090902","0,888960600","0,408781230","0,070914097","0,190133572","80,8","91,7","71,4","77,8",75,"88,2",46593236,"274,671","5,335","13,912","5,888","14121,139","1,676"
2017,Spain,34,"6,402999878","1,384397864","1,532090902","0,888960600","0,408781230","0,070914097","0,190133572","80,8","91,7","71,4","77,8",75,"88,2",46593236,"274,671","5,335","13,912","5,888","14121,139","1,699"
2017,Qatar,35,"6,375","1,870765686","1,274296880","0,710098088","0,604130983","0,439299256","0,330473870","31,9",0,"42,9","22,2","56,3","38,2",2724724,"105,569","3,324","3,397","38,741","1820,901","1,64"
2017,Qatar,35,"6,375","1,870765686","1,274296880","0,710098088","0,604130983","0,439299256","0,330473870","31,9",0,"42,9","22,2","56,3","38,2",2724724,"105,569","3,324","3,397","38,741","1820,901","1,603"
2017,Qatar,35,"6,375","1,870765686","1,274296880","0,710098088","0,604130983","0,439299256","0,330473870","31,9",0,"42,9","22,2","56,3","38,2",2724724,"105,569","3,324","3,397","38,741","1820,901","1,562"
2017,Qatar,35,"6,375","1,870765686","1,274296880","0,710098088","0,604130983","0,439299256","0,330473870","31,9",0,"42,9","22,2","56,3","38,2",2724724,"105,569","3,324","3,397","38,741","1820,901","1,785"
2017,Qatar,35,"6,375","1,870765686","1,274296880","0,710098088","0,604130983","0,439299256","0,330473870","31,9",0,"42,9","22,2","56,3","38,2",2724724,"105,569","3,324","3,397","38,741","1820,901","1,696"
2017,Colombia,36,"6,356999874","1,070622325","1,402182937","0,595027924","0,477487415","0,046668742","0,149014473","66,7","91,7","67,9","44,4",50,"79,4",48909844,"91,67","-9,058","-9,131","1,874","3146,55","2,774"
2017,Colombia,36,"6,356999874","1,070622325","1,402182937","0,595027924","0,477487415","0,046668742","0,149014473","66,7","91,7","67,9","44,4",50,"79,4",48909844,"91,67","-9,058","-9,131","1,874","3146,55","2,74"
2017,Colombia,36,"6,356999874","1,070622325","1,402182937","0,595027924","0,477487415","0,046668742","0,149014473","66,7","91,7","67,9","44,4",50,"79,4",48909844,"91,67","-9,058","-9,131","1,874","3146,55","2,754"
2017,Colombia,36,"6,356999874","1,070622325","1,402182937","0,595027924","0,477487415","0,046668742","0,149014473","66,7","91,7","67,9","44,4",50,"79,4",48909844,"91,67","-9,058","-9,131","1,874","3146,55","2,729"
2017,Colombia,36,"6,356999874","1,070622325","1,402182937","0,595027924","0,477487415","0,046668742","0,149014473","66,7","91,7","67,9","44,4",50,"79,4",48909844,"91,67","-9,058","-9,131","1,874","3146,55","2,661"
2017,Saudi Arabia,37,"6,343999863","1,530623555","1,286677599","0,590148330","0,449750572","0,273432255","0,147616014","19,3",0,"28,6","22,2","31,3","14,7",33099147,"579,417","2,416","13,666","17,505","13744,867","2,139"
2017,Saudi Arabia,37,"6,343999863","1,530623555","1,286677599","0,590148330","0,449750572","0,273432255","0,147616014","19,3",0,"28,6","22,2","31,3","14,7",33099147,"579,417","2,416","13,666","17,505","13744,867","2,212"
2017,Saudi Arabia,37,"6,343999863","1,530623555","1,286677599","0,590148330","0,449750572","0,273432255","0,147616014","19,3",0,"28,6","22,2","31,3","14,7",33099147,"579,417","2,416","13,666","17,505","13744,867","2,346"
2017,Saudi Arabia,37,"6,343999863","1,530623555","1,286677599","0,590148330","0,449750572","0,273432255","0,147616014","19,3",0,"28,6","22,2","31,3","14,7",33099147,"579,417","2,416","13,666","17,505","13744,867","2,382"
2017,Saudi Arabia,37,"6,343999863","1,530623555","1,286677599","0,590148330","0,449750572","0,273432255","0,147616014","19,3",0,"28,6","22,2","31,3","14,7",33099147,"579,417","2,416","13,666","17,505","13744,867","2,409"
2017,Trinidad and Tobago,38,"6,168000221","1,361355901","1,380228519","0,519983292","0,518630743","0,008964816","0,325296462","70,4","95,8","71,4","55,6",50,"79,4",1384072,"39,968","-0,21","-0,084","28,878","1452,848","2,111"
2017,Trinidad and Tobago,38,"6,168000221","1,361355901","1,380228519","0,519983292","0,518630743","0,008964816","0,325296462","70,4","95,8","71,4","55,6",50,"79,4",1384072,"39,968","-0,21","-0,084","28,878","1452,848","2,073"
2017,Trinidad and Tobago,38,"6,168000221","1,361355901","1,380228519","0,519983292","0,518630743","0,008964816","0,325296462","70,4","95,8","71,4","55,6",50,"79,4",1384072,"39,968","-0,21","-0,084","28,878","1452,848","2,089"
2017,Trinidad and Tobago,38,"6,168000221","1,361355901","1,380228519","0,519983292","0,518630743","0,008964816","0,325296462","70,4","95,8","71,4","55,6",50,"79,4",1384072,"39,968","-0,21","-0,084","28,878","1452,848","2,053"
2017,Trinidad and Tobago,38,"6,168000221","1,361355901","1,380228519","0,519983292","0,518630743","0,008964816","0,325296462","70,4","95,8","71,4","55,6",50,"79,4",1384072,"39,968","-0,21","-0,084","28,878","1452,848","2,094"
2017,Kuwait,39,"6,105000019","1,632952452","1,259698749","0,632105708","0,496337593","0,215159550","0,228289798","38,5","31,7","42,9","38,9","43,8","35,3",4056099,"104,784","3,16","3,21","25,834","2637,832","1,696"
2017,Kuwait,39,"6,105000019","1,632952452","1,259698749","0,632105708","0,496337593","0,215159550","0,228289798","38,5","31,7","42,9","38,9","43,8","35,3",4056099,"104,784","3,16","3,21","25,834","2637,832","1,749"
2017,Kuwait,39,"6,105000019","1,632952452","1,259698749","0,632105708","0,496337593","0,215159550","0,228289798","38,5","31,7","42,9","38,9","43,8","35,3",4056099,"104,784","3,16","3,21","25,834","2637,832","1,823"
2017,Kuwait,39,"6,105000019","1,632952452","1,259698749","0,632105708","0,496337593","0,215159550","0,228289798","38,5","31,7","42,9","38,9","43,8","35,3",4056099,"104,784","3,16","3,21","25,834","2637,832","1,831"
2017,Kuwait,39,"6,105000019","1,632952452","1,259698749","0,632105708","0,496337593","0,215159550","0,228289798","38,5","31,7","42,9","38,9","43,8","35,3",4056099,"104,784","3,16","3,21","25,834","2637,832","1,794"
2017,Bahrain,41,"6,086999893","1,488412261","1,323110461","0,653133035","0,536746919","0,257042170","0,172668487","27,1","8,3","32,1","27,8","43,8","23,5",1494074,"32,771","4,376","1,374","21,935","825,691","2,228"
2017,Bahrain,41,"6,086999893","1,488412261","1,323110461","0,653133035","0,536746919","0,257042170","0,172668487","27,1","8,3","32,1","27,8","43,8","23,5",1494074,"32,771","4,376","1,374","21,935","825,691","2,347"
2017,Bahrain,41,"6,086999893","1,488412261","1,323110461","0,653133035","0,536746919","0,257042170","0,172668487","27,1","8,3","32,1","27,8","43,8","23,5",1494074,"32,771","4,376","1,374","21,935","825,691","2,41"
2017,Bahrain,41,"6,086999893","1,488412261","1,323110461","0,653133035","0,536746919","0,257042170","0,172668487","27,1","8,3","32,1","27,8","43,8","23,5",1494074,"32,771","4,376","1,374","21,935","825,691","2,404"
2017,Bahrain,41,"6,086999893","1,488412261","1,323110461","0,653133035","0,536746919","0,257042170","0,172668487","27,1","8,3","32,1","27,8","43,8","23,5",1494074,"32,771","4,376","1,374","21,935","825,691","2,357"
2017,Malaysia,42,"6,084000111","1,291215420","1,284646034","0,618784428","0,402264982","0,065600708","0,416608930","65,4","69,2","78,6","61,1","62,5","55,9",31105028,"248,87","0,87","2,147","8,001","5235,476","1,585"
2017,Malaysia,42,"6,084000111","1,291215420","1,284646034","0,618784428","0,402264982","0,065600708","0,416608930","65,4","69,2","78,6","61,1","62,5","55,9",31105028,"248,87","0,87","2,147","8,001","5235,476","1,635"
2017,Malaysia,42,"6,084000111","1,291215420","1,284646034","0,618784428","0,402264982","0,065600708","0,416608930","65,4","69,2","78,6","61,1","62,5","55,9",31105028,"248,87","0,87","2,147","8,001","5235,476","1,65"
2017,Malaysia,42,"6,084000111","1,291215420","1,284646034","0,618784428","0,402264982","0,065600708","0,416608930","65,4","69,2","78,6","61,1","62,5","55,9",31105028,"248,87","0,87","2,147","8,001","5235,476","1,616"
2017,Malaysia,42,"6,084000111","1,291215420","1,284646034","0,618784428","0,402264982","0,065600708","0,416608930","65,4","69,2","78,6","61,1","62,5","55,9",31105028,"248,87","0,87","2,147","8,001","5235,476","1,529"
2017,Nicaragua,43,"6,071000099","0,737299204","1,287215710","0,653095961","0,447551847","0,130687982","0,301674217","46,6","34,2","32,9","38,9","56,3","70,6",6384855,"5,375","-1,345","-0,073","0,842","160,616","2,003"
2017,Nicaragua,43,"6,071000099","0,737299204","1,287215710","0,653095961","0,447551847","0,130687982","0,301674217","46,6","34,2","32,9","38,9","56,3","70,6",6384855,"5,375","-1,345","-0,073","0,842","160,616","1,959"
2017,Nicaragua,43,"6,071000099","0,737299204","1,287215710","0,653095961","0,447551847","0,130687982","0,301674217","46,6","34,2","32,9","38,9","56,3","70,6",6384855,"5,375","-1,345","-0,073","0,842","160,616","1,978"
2017,Nicaragua,43,"6,071000099","0,737299204","1,287215710","0,653095961","0,447551847","0,130687982","0,301674217","46,6","34,2","32,9","38,9","56,3","70,6",6384855,"5,375","-1,345","-0,073","0,842","160,616","1,935"
2017,Nicaragua,43,"6,071000099","0,737299204","1,287215710","0,653095961","0,447551847","0,130687982","0,301674217","46,6","34,2","32,9","38,9","56,3","70,6",6384855,"5,375","-1,345","-0,073","0,842","160,616","2,312"
2017,Ecuador,44,"6,007999897","1,000820398","1,286168814","0,685636222","0,455198199","0,140134647","0,150112465","60,2","87,5","46,4","55,6","43,8","67,6",16785361,"39,238","-0,677","-0,267","2,338","1091,953","2,04"
2017,Ecuador,44,"6,007999897","1,000820398","1,286168814","0,685636222","0,455198199","0,140134647","0,150112465","60,2","87,5","46,4","55,6","43,8","67,6",16785361,"39,238","-0,677","-0,267","2,338","1091,953","2,015"
2017,Ecuador,44,"6,007999897","1,000820398","1,286168814","0,685636222","0,455198199","0,140134647","0,150112465","60,2","87,5","46,4","55,6","43,8","67,6",16785361,"39,238","-0,677","-0,267","2,338","1091,953","1,952"
2017,Ecuador,44,"6,007999897","1,000820398","1,286168814","0,685636222","0,455198199","0,140134647","0,150112465","60,2","87,5","46,4","55,6","43,8","67,6",16785361,"39,238","-0,677","-0,267","2,338","1091,953","1,962"
2017,Ecuador,44,"6,007999897","1,000820398","1,286168814","0,685636222","0,455198199","0,140134647","0,150112465","60,2","87,5","46,4","55,6","43,8","67,6",16785361,"39,238","-0,677","-0,267","2,338","1091,953","1,98"
2017,El Salvador,45,"6,002999783","0,909784496","1,182125092","0,596018553","0,432452530","0,089980960","0,078257985","64,3","91,7","53,6","55,6",50,"70,6",6388122,"6,016","-9,383","-0,623","0,942","212,551","2,281"
2017,El Salvador,45,"6,002999783","0,909784496","1,182125092","0,596018553","0,432452530","0,089980960","0,078257985","64,3","91,7","53,6","55,6",50,"70,6",6388122,"6,016","-9,383","-0,623","0,942","212,551","2,237"
2017,El Salvador,45,"6,002999783","0,909784496","1,182125092","0,596018553","0,432452530","0,089980960","0,078257985","64,3","91,7","53,6","55,6",50,"70,6",6388122,"6,016","-9,383","-0,623","0,942","212,551","2,252"
2017,El Salvador,45,"6,002999783","0,909784496","1,182125092","0,596018553","0,432452530","0,089980960","0,078257985","64,3","91,7","53,6","55,6",50,"70,6",6388122,"6,016","-9,383","-0,623","0,942","212,551","2,272"
2017,El Salvador,45,"6,002999783","0,909784496","1,182125092","0,596018553","0,432452530","0,089980960","0,078257985","64,3","91,7","53,6","55,6",50,"70,6",6388122,"6,016","-9,383","-0,623","0,942","212,551","2,262"
2017,Poland,46,"5,973000050","1,291787863","1,445711970","0,699475348","0,520342112","0,059307806","0,158465967","66,7","91,7","60,7","61,1","43,8","76,5",37974826,"337,34","4,114","13,329","8,888","26901,018","1,503"
2017,Poland,46,"5,973000050","1,291787863","1,445711970","0,699475348","0,520342112","0,059307806","0,158465967","66,7","91,7","60,7","61,1","43,8","76,5",37974826,"337,34","4,114","13,329","8,888","26901,018","1,549"
